ID,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,subscribe_binary
30109,45,blue-collar,married,primary,no,412,yes,no,4,feb,0.75,5,265,13,failure,No
30110,32,management,single,tertiary,no,156,yes,no,4,feb,1.37,2,246,6,failure,No
30111,37,blue-collar,married,secondary,no,242,yes,no,4,feb,2.32,2,-1,0,unknown,No
30112,28,technician,single,secondary,no,1532,no,no,4,feb,4.65,5,-1,0,unknown,No
30113,31,management,single,tertiary,no,3,no,no,4,feb,6.77,2,-1,0,unknown,No
30114,42,technician,single,tertiary,no,3908,yes,no,4,feb,0.72,5,-1,0,unknown,No
30115,27,services,married,secondary,no,199,no,no,4,feb,1.8,2,195,6,failure,No
30116,32,management,single,tertiary,no,124,no,no,4,feb,1.45,2,-1,0,unknown,No
30117,26,student,single,secondary,no,1510,no,no,4,feb,0.97,3,-1,0,unknown,No
30118,29,technician,single,secondary,no,853,no,yes,4,feb,3.98,7,-1,0,unknown,No
30120,38,technician,single,secondary,no,571,no,no,4,feb,4.58,3,-1,0,unknown,No
30123,31,services,single,secondary,no,122,yes,no,4,feb,2.62,4,268,2,failure,No
30124,46,admin.,married,primary,no,96,no,no,4,feb,2.52,2,-1,0,unknown,No
30127,32,self-employed,married,tertiary,no,322,yes,no,4,feb,3.2,2,272,1,failure,No
30129,36,entrepreneur,married,tertiary,no,2700,no,no,4,feb,1.65,3,-1,0,unknown,No
30130,45,blue-collar,married,secondary,no,226,no,no,4,feb,2.83,2,212,2,failure,No
30131,39,admin.,married,secondary,no,130,yes,yes,4,feb,21.5,2,-1,0,unknown,Yes
30132,37,technician,divorced,secondary,no,-24,yes,no,4,feb,0.55,2,-1,0,unknown,No
30134,38,technician,married,tertiary,no,1042,yes,no,4,feb,6.98,2,-1,0,unknown,No
30135,52,admin.,married,secondary,no,941,no,no,4,feb,1.48,2,-1,0,unknown,No
30136,33,blue-collar,married,secondary,no,315,no,no,4,feb,2.43,3,-1,0,unknown,Yes
30138,28,admin.,single,secondary,no,392,yes,yes,4,feb,3.57,2,259,2,failure,No
30139,53,self-employed,married,tertiary,no,687,no,no,4,feb,5.32,5,-1,0,unknown,No
30140,38,technician,married,tertiary,no,4383,no,no,4,feb,23.02,4,-1,0,unknown,Yes
30141,30,admin.,single,secondary,no,313,yes,no,4,feb,18.68,2,-1,0,unknown,Yes
30142,26,blue-collar,married,secondary,no,895,yes,no,4,feb,13.67,3,-1,0,unknown,No
30144,46,unemployed,married,secondary,no,594,no,no,4,feb,3.28,2,-1,0,unknown,No
30145,32,management,married,tertiary,no,1230,yes,no,4,feb,0.58,3,253,4,failure,No
30146,36,admin.,married,secondary,no,110,yes,no,4,feb,3.08,1,-1,0,unknown,No
30147,30,blue-collar,single,secondary,no,-276,no,yes,4,feb,6.02,8,-1,0,unknown,No
30148,48,management,married,tertiary,no,4803,no,no,4,feb,6.88,6,-1,0,unknown,No
30149,43,technician,married,secondary,no,1667,no,yes,4,feb,20.22,3,-1,0,unknown,No
30150,40,blue-collar,single,secondary,no,6915,yes,no,4,feb,2.6,2,-1,0,unknown,No
30151,37,technician,married,secondary,no,277,yes,no,4,feb,4.07,2,-1,0,unknown,No
30152,28,management,married,tertiary,no,1246,no,no,4,feb,3.98,2,-1,0,unknown,No
30153,51,admin.,divorced,tertiary,no,178,yes,no,4,feb,3.07,2,-1,0,unknown,No
30154,29,technician,married,secondary,no,273,no,no,4,feb,46.25,2,-1,0,unknown,Yes
30155,28,student,single,secondary,no,0,no,no,5,feb,0.25,8,-1,0,unknown,No
30157,50,blue-collar,single,secondary,no,-111,yes,no,5,feb,0.32,11,-1,0,unknown,No
30160,31,management,divorced,tertiary,no,106,yes,no,5,feb,1.12,2,202,1,failure,No
30161,32,unemployed,married,secondary,no,2400,yes,yes,5,feb,7.5,3,-1,0,unknown,No
30162,45,blue-collar,married,primary,no,572,no,no,5,feb,0.22,6,-1,0,unknown,No
30163,50,admin.,married,secondary,no,761,no,yes,5,feb,4.55,3,-1,0,unknown,No
30164,34,blue-collar,married,secondary,no,0,yes,yes,5,feb,4.88,6,-1,0,unknown,No
30166,48,admin.,divorced,secondary,no,341,no,yes,5,feb,6.37,4,-1,0,unknown,No
30167,43,retired,single,secondary,no,53,no,no,5,feb,5.08,4,-1,0,unknown,No
30168,34,services,married,secondary,no,314,yes,yes,5,feb,1.9,3,-1,0,unknown,No
30169,51,technician,divorced,primary,no,300,no,yes,5,feb,0.13,6,-1,0,unknown,No
30170,27,blue-collar,married,secondary,no,245,yes,no,5,feb,0.12,7,255,11,failure,No
30171,27,housemaid,single,primary,no,494,no,no,5,feb,0.27,10,-1,0,unknown,No
30172,59,blue-collar,divorced,secondary,no,1774,no,yes,5,feb,0.23,9,-1,0,unknown,No
30173,43,management,single,secondary,no,1063,yes,no,5,feb,2.35,3,-1,0,unknown,No
30174,46,management,married,tertiary,no,-191,yes,no,5,feb,11.23,3,202,3,failure,No
30175,37,self-employed,married,secondary,no,126,no,yes,5,feb,5.22,7,-1,0,unknown,No
30176,69,management,married,tertiary,no,840,no,no,5,feb,2.13,3,-1,0,unknown,Yes
30177,48,blue-collar,married,secondary,no,558,yes,no,5,feb,11.8,8,-1,0,unknown,No
30178,38,unemployed,married,primary,no,890,yes,no,5,feb,0.72,2,-1,0,unknown,No
30179,35,blue-collar,married,secondary,no,-151,yes,no,5,feb,1.6,2,-1,0,unknown,No
30180,58,management,married,secondary,no,-382,no,no,5,feb,6.63,4,189,12,success,No
30181,36,blue-collar,married,primary,no,277,yes,yes,5,feb,3.98,2,-1,0,unknown,No
30182,34,services,single,primary,no,496,yes,no,5,feb,2.88,1,-1,0,unknown,No
30184,41,admin.,divorced,secondary,no,4,yes,no,5,feb,3.87,1,211,1,failure,No
30185,31,entrepreneur,single,tertiary,no,46,yes,no,5,feb,1.5,1,-1,0,unknown,No
30186,49,services,divorced,secondary,no,1162,no,no,5,feb,2.65,1,-1,0,unknown,No
30188,30,blue-collar,single,primary,no,296,no,no,5,feb,0.68,7,-1,0,unknown,No
30190,38,blue-collar,married,secondary,no,475,yes,no,5,feb,6.87,1,-1,0,unknown,No
30191,44,management,married,tertiary,no,309,yes,no,5,feb,11.27,1,-1,0,unknown,Yes
30192,37,management,married,tertiary,no,57,no,no,5,feb,5.75,1,-1,0,unknown,Yes
30193,30,unemployed,single,secondary,no,2616,no,no,5,feb,5.02,1,-1,0,unknown,No
30194,30,blue-collar,single,secondary,no,574,no,no,5,feb,0.18,6,-1,0,unknown,No
30195,26,self-employed,single,secondary,no,1018,no,no,5,feb,1.68,1,-1,0,unknown,No
30196,59,retired,married,secondary,no,242,no,yes,5,feb,0.28,10,-1,0,unknown,No
30198,29,blue-collar,single,secondary,no,0,yes,no,5,feb,0.27,9,253,1,failure,No
30200,35,services,divorced,secondary,no,440,yes,no,5,feb,1.72,1,248,1,failure,No
30201,35,management,divorced,tertiary,no,500,yes,no,5,feb,2.95,1,252,1,failure,No
30202,33,management,married,tertiary,no,741,no,no,5,feb,4.72,1,260,1,failure,No
30203,56,retired,married,secondary,no,5737,no,no,5,feb,0.18,5,-1,0,unknown,No
30204,34,technician,married,secondary,no,1072,no,yes,5,feb,2.27,1,252,2,failure,No
30207,41,blue-collar,married,primary,no,438,no,no,5,feb,0.77,1,-1,0,unknown,No
30208,32,services,married,secondary,no,1066,yes,no,5,feb,2.5,1,262,9,failure,No
30210,53,admin.,married,secondary,no,264,yes,no,5,feb,2.65,1,-1,0,unknown,No
30211,50,blue-collar,divorced,primary,no,388,no,no,5,feb,11.68,1,-1,0,unknown,No
30212,39,technician,married,secondary,no,994,no,no,5,feb,3.68,1,241,1,failure,No
30213,38,management,single,tertiary,no,1819,no,no,5,feb,1.68,3,-1,0,unknown,No
30214,36,technician,divorced,secondary,no,3270,no,no,5,feb,0.73,1,-1,0,unknown,No
30215,35,management,single,tertiary,no,2707,no,no,5,feb,11.65,1,-1,0,unknown,Yes
30216,47,blue-collar,divorced,secondary,no,1815,yes,no,5,feb,1.75,1,253,4,failure,No
30217,29,admin.,married,secondary,no,503,no,yes,5,feb,7.22,1,199,2,failure,No
30218,31,student,single,secondary,no,430,no,no,5,feb,2.15,4,-1,0,unknown,No
30219,31,admin.,single,secondary,no,554,yes,no,5,feb,1.57,1,-1,0,unknown,No
30220,37,management,single,tertiary,no,156,no,no,5,feb,0.12,10,-1,0,unknown,No
30221,26,blue-collar,single,tertiary,no,1527,no,no,5,feb,2.78,1,-1,0,unknown,No
30222,28,management,single,secondary,no,292,yes,yes,5,feb,0.65,1,-1,0,unknown,No
30223,27,entrepreneur,single,tertiary,no,81,no,no,5,feb,3.28,1,199,3,failure,No
30224,57,management,married,tertiary,no,297,no,no,5,feb,10.55,1,-1,0,unknown,No
30225,72,retired,married,primary,no,9160,no,no,5,feb,3.82,1,-1,0,unknown,No
30226,54,unemployed,single,secondary,no,3611,yes,no,5,feb,1.35,1,-1,0,unknown,No
30227,33,management,single,tertiary,no,1410,yes,no,5,feb,0.13,1,254,5,failure,No
30228,59,blue-collar,married,primary,no,99,yes,no,5,feb,0.72,1,261,3,failure,No
30229,27,admin.,single,secondary,no,592,yes,yes,5,feb,7.77,3,-1,0,unknown,No
30230,40,housemaid,married,primary,no,118,yes,no,5,feb,2.7,2,-1,0,unknown,No
30231,34,admin.,married,tertiary,no,788,yes,no,5,feb,4.48,1,-1,0,unknown,No
30232,31,blue-collar,single,secondary,no,26,no,no,5,feb,1.72,1,-1,0,unknown,No
30234,42,blue-collar,married,primary,no,1520,yes,no,5,feb,1.92,1,-1,0,unknown,No
30235,30,blue-collar,single,secondary,no,144,yes,no,5,feb,4.32,1,260,3,failure,No
30236,58,entrepreneur,married,primary,no,1249,no,no,5,feb,3.12,1,-1,0,unknown,No
30237,32,technician,married,secondary,no,3322,yes,no,5,feb,9.8,2,175,2,failure,No
30238,30,management,married,tertiary,no,1251,no,no,5,feb,0.18,5,-1,0,unknown,No
30239,60,unemployed,divorced,secondary,no,4,no,no,5,feb,14.7,2,-1,0,unknown,No
30240,58,unemployed,married,tertiary,no,1798,yes,no,5,feb,0.32,8,-1,0,unknown,No
30242,29,services,married,primary,no,549,yes,no,5,feb,3.42,1,245,2,failure,No
30243,49,management,married,primary,no,363,no,no,5,feb,2.67,2,-1,0,unknown,No
30244,34,management,single,tertiary,no,404,yes,no,5,feb,0.17,6,-1,0,unknown,No
30245,31,technician,single,tertiary,no,1109,no,no,5,feb,10.7,1,167,2,failure,Yes
30246,30,technician,married,secondary,no,1099,yes,no,5,feb,3.87,1,-1,0,unknown,No
30247,31,unemployed,single,secondary,no,3528,no,no,5,feb,2.2,1,-1,0,unknown,No
30248,49,management,married,tertiary,no,271,yes,no,5,feb,0.3,6,-1,0,unknown,No
30249,42,entrepreneur,married,tertiary,no,233,no,no,5,feb,7.43,1,-1,0,unknown,No
30250,37,unemployed,married,secondary,no,63,no,no,5,feb,7.23,1,-1,0,unknown,No
30251,48,blue-collar,married,secondary,no,194,yes,no,5,feb,1.03,1,-1,0,unknown,No
30254,36,blue-collar,single,secondary,no,767,no,no,5,feb,1.28,1,-1,0,unknown,No
30255,42,self-employed,single,tertiary,no,580,no,no,5,feb,6.55,1,-1,0,unknown,No
30257,42,blue-collar,married,secondary,no,366,yes,no,5,feb,2.5,1,-1,0,unknown,No
30258,56,management,married,tertiary,no,3172,yes,no,5,feb,2.32,1,-1,0,unknown,No
30259,42,blue-collar,single,primary,no,1628,yes,no,5,feb,1.98,1,195,8,success,No
30260,27,admin.,married,secondary,no,73,yes,no,5,feb,2.33,1,-1,0,unknown,No
30261,36,self-employed,single,tertiary,no,258,no,no,5,feb,3.83,1,-1,0,unknown,No
30262,29,admin.,single,secondary,no,1261,no,no,5,feb,10.08,1,-1,0,unknown,No
30263,34,blue-collar,married,secondary,no,563,no,yes,5,feb,6.4,1,2,2,failure,No
30264,71,retired,married,tertiary,no,2651,no,no,5,feb,8.85,2,-1,0,unknown,No
30265,47,blue-collar,divorced,secondary,no,-332,no,yes,5,feb,0.8,2,-1,0,unknown,No
30266,44,management,married,tertiary,no,673,no,no,5,feb,1.75,1,-1,0,unknown,No
30267,42,management,married,secondary,yes,-34,no,no,5,feb,2.93,1,-1,0,unknown,No
30268,56,retired,married,tertiary,no,478,no,no,5,feb,1.62,1,-1,0,unknown,No
30269,53,services,divorced,secondary,no,4554,no,no,5,feb,0.13,6,-1,0,unknown,No
30270,27,technician,single,secondary,no,63,no,no,5,feb,1.63,1,-1,0,unknown,No
30272,38,entrepreneur,married,secondary,no,65,no,no,5,feb,2.88,1,-1,0,unknown,No
30273,30,blue-collar,single,primary,no,105,yes,no,5,feb,2.18,1,265,1,failure,No
30274,32,admin.,single,secondary,no,642,yes,no,5,feb,0.87,1,253,2,failure,No
30275,43,unemployed,married,secondary,no,3529,no,no,5,feb,2.82,2,-1,0,unknown,No
30276,30,management,single,secondary,no,293,yes,no,5,feb,3.87,1,253,2,failure,No
30277,34,management,single,tertiary,no,3,no,no,5,feb,0.27,5,-1,0,unknown,No
30279,30,services,single,primary,yes,81,yes,no,5,feb,0.62,1,-1,0,unknown,No
30280,59,retired,divorced,primary,no,7179,no,no,5,feb,2.5,1,-1,0,unknown,No
30281,34,services,married,secondary,no,87,no,no,5,feb,0.55,1,-1,0,unknown,No
30282,32,blue-collar,married,secondary,no,150,no,no,5,feb,3.5,1,-1,0,unknown,No
30283,40,blue-collar,single,primary,no,-187,yes,no,5,feb,2.67,1,-1,0,unknown,No
30284,54,entrepreneur,married,tertiary,no,1544,no,yes,5,feb,1.42,7,196,3,failure,No
30285,50,admin.,divorced,secondary,no,223,no,no,5,feb,3.68,1,-1,0,unknown,No
30288,48,technician,married,secondary,no,658,no,no,5,feb,1.82,4,-1,0,unknown,No
30289,29,technician,married,secondary,no,767,yes,no,5,feb,4.22,1,-1,0,unknown,No
30290,39,entrepreneur,single,secondary,no,829,no,no,5,feb,5.6,1,-1,0,unknown,No
30291,47,housemaid,divorced,secondary,no,1565,no,no,5,feb,4.22,1,-1,0,unknown,No
30292,38,entrepreneur,single,secondary,no,185,no,no,5,feb,6,1,-1,0,unknown,No
30293,27,management,single,tertiary,no,2648,no,no,5,feb,15.28,1,-1,0,unknown,Yes
30294,27,unemployed,single,secondary,no,11,no,no,5,feb,4.28,1,-1,0,unknown,No
30295,32,management,married,tertiary,no,205,yes,no,5,feb,2.35,4,-1,0,unknown,No
30296,35,unemployed,married,primary,no,4564,yes,no,5,feb,8.47,1,-1,0,unknown,No
30297,29,management,married,tertiary,no,204,yes,no,5,feb,5.12,2,-1,0,unknown,No
30298,37,technician,single,secondary,no,123,no,yes,5,feb,2.27,1,-1,0,unknown,No
30299,36,management,single,tertiary,no,467,no,no,5,feb,5.08,2,-1,0,unknown,No
30300,26,entrepreneur,single,secondary,no,101,yes,no,5,feb,13.5,1,268,1,failure,Yes
30301,39,technician,married,primary,no,1846,no,no,5,feb,5.1,5,-1,0,unknown,No
30302,57,unemployed,married,secondary,no,890,no,no,5,feb,5.72,4,-1,0,unknown,No
30303,33,unemployed,single,secondary,no,682,no,no,5,feb,4.18,1,-1,0,unknown,No
30304,41,technician,married,secondary,no,-378,yes,no,5,feb,6.02,1,253,2,failure,No
30306,28,services,married,secondary,no,462,yes,yes,5,feb,6.83,1,-1,0,unknown,No
30307,37,self-employed,married,secondary,no,2203,no,yes,5,feb,0.15,8,-1,0,unknown,No
30308,29,unemployed,single,secondary,no,1562,yes,no,5,feb,4.77,1,-1,0,unknown,No
30310,47,unemployed,single,primary,no,289,no,no,5,feb,3.5,1,-1,0,unknown,No
30311,35,blue-collar,married,secondary,no,522,yes,yes,5,feb,4.08,2,-1,0,unknown,No
30314,33,blue-collar,single,secondary,no,1387,no,no,5,feb,3.08,1,-1,0,unknown,No
30315,27,technician,married,secondary,no,616,yes,no,5,feb,4.38,1,-1,0,unknown,No
30317,35,management,married,tertiary,no,1557,yes,yes,5,feb,3.75,1,268,1,failure,No
30318,35,admin.,married,tertiary,no,429,yes,no,5,feb,2.38,2,-1,0,unknown,No
30319,35,management,divorced,tertiary,no,457,yes,no,5,feb,1.9,3,-1,0,unknown,No
30320,30,unemployed,single,secondary,no,40,no,no,5,feb,2.22,1,-1,0,unknown,No
30321,52,services,divorced,secondary,no,-57,no,no,5,feb,2.33,1,-1,0,unknown,No
30322,36,services,married,secondary,no,417,no,yes,5,feb,0.18,5,-1,0,unknown,No
30323,42,management,married,primary,no,-417,yes,no,5,feb,1.35,3,273,3,failure,No
30325,26,admin.,single,secondary,no,685,no,no,5,feb,6.47,1,-1,0,unknown,No
30326,29,unemployed,single,tertiary,no,991,no,no,5,feb,9.38,1,-1,0,unknown,No
30327,28,entrepreneur,single,tertiary,no,16,no,no,5,feb,0.8,1,-1,0,unknown,No
30328,61,blue-collar,single,primary,no,433,no,no,5,feb,5.77,1,-1,0,unknown,No
30329,49,entrepreneur,divorced,secondary,no,32,no,no,5,feb,2.13,1,-1,0,unknown,No
30330,57,unemployed,married,secondary,no,7357,no,no,5,feb,10.07,1,-1,0,unknown,No
30331,27,management,single,tertiary,no,2849,no,no,5,feb,5.58,1,-1,0,unknown,No
30332,28,blue-collar,single,secondary,no,1364,yes,no,5,feb,1.25,2,-1,0,unknown,No
30333,39,self-employed,single,tertiary,no,917,yes,no,5,feb,2.68,2,258,1,failure,No
30334,50,blue-collar,married,secondary,yes,-812,no,yes,5,feb,0.13,8,-1,0,unknown,No
30335,26,self-employed,single,secondary,no,1242,yes,no,5,feb,3.42,2,253,2,success,No
30337,29,unemployed,married,tertiary,no,241,no,no,5,feb,0.12,5,-1,0,unknown,No
30338,36,self-employed,single,tertiary,no,351,no,no,5,feb,1.37,1,-1,0,unknown,No
30339,26,unemployed,married,primary,no,440,no,no,5,feb,2.38,1,-1,0,unknown,No
30340,36,blue-collar,single,secondary,no,1598,yes,no,5,feb,3.47,1,-1,0,unknown,No
30341,28,services,single,secondary,no,1820,yes,no,5,feb,2.23,2,203,1,success,No
30342,27,self-employed,single,secondary,no,923,no,no,5,feb,2.32,1,-1,0,unknown,No
30343,30,services,single,secondary,no,566,no,no,5,feb,1.83,1,-1,0,unknown,No
30344,60,unemployed,single,tertiary,no,361,no,no,5,feb,30.62,1,-1,0,unknown,No
30345,59,unemployed,married,secondary,no,2740,no,no,5,feb,2.17,1,-1,0,unknown,No
30346,29,unemployed,single,primary,no,34,no,no,5,feb,3.78,1,-1,0,unknown,No
30347,59,technician,married,secondary,no,2613,no,no,5,feb,1.32,1,-1,0,unknown,No
30349,41,admin.,divorced,secondary,no,8,no,no,5,feb,1.53,1,-1,0,unknown,No
30350,31,self-employed,single,tertiary,no,96,no,no,5,feb,9.62,1,-1,0,unknown,No
30351,34,unemployed,married,primary,no,309,no,no,5,feb,9.63,1,-1,0,unknown,Yes
30353,34,admin.,married,secondary,no,155,no,no,5,feb,11.6,2,-1,0,unknown,Yes
30354,47,blue-collar,divorced,primary,no,1927,yes,no,5,feb,2.17,4,275,3,failure,No
30355,42,services,married,secondary,no,-91,yes,yes,5,feb,0.72,1,-1,0,unknown,No
30356,34,management,single,tertiary,no,0,no,no,5,feb,1.18,1,-1,0,unknown,No
30357,37,housemaid,married,secondary,no,7433,no,yes,5,feb,10.5,3,-1,0,unknown,Yes
30358,54,retired,married,secondary,no,883,no,no,5,feb,5.08,4,-1,0,unknown,No
30360,33,self-employed,single,secondary,no,238,yes,yes,5,feb,0.75,5,-1,0,unknown,No
30361,31,services,married,secondary,no,1004,no,no,5,feb,1.6,6,-1,0,unknown,No
30362,30,blue-collar,married,primary,no,935,yes,no,5,feb,1.6,2,-1,0,unknown,No
30363,36,management,single,secondary,no,159,no,no,5,feb,7.38,1,-1,0,unknown,No
30364,42,technician,single,secondary,no,541,yes,no,5,feb,10.93,1,-1,0,unknown,Yes
30365,56,blue-collar,single,secondary,no,1187,yes,no,5,feb,0.78,2,-1,0,unknown,No
30366,40,blue-collar,married,secondary,no,632,no,no,5,feb,10.18,2,-1,0,unknown,No
30367,60,retired,married,tertiary,no,6684,yes,yes,5,feb,2.88,1,-1,0,unknown,No
30368,34,unemployed,single,secondary,no,1586,no,no,5,feb,5.92,2,-1,0,unknown,No
30375,45,unemployed,single,secondary,no,33,no,no,5,feb,7.28,1,-1,0,unknown,No
30376,56,technician,divorced,secondary,no,1480,yes,yes,5,feb,9.6,1,-1,0,unknown,No
30377,29,self-employed,married,tertiary,no,4,no,no,5,feb,2.6,1,-1,0,unknown,No
30382,27,management,married,tertiary,no,312,no,no,5,feb,4.18,1,-1,0,unknown,No
30383,34,services,single,primary,no,3648,yes,no,5,feb,4.8,1,-1,0,unknown,No
30386,27,technician,single,secondary,no,299,yes,no,5,feb,0.48,7,-1,0,unknown,No
30387,38,blue-collar,single,primary,no,3132,no,no,5,feb,5.07,1,-1,0,unknown,No
30389,34,technician,divorced,tertiary,no,66,no,yes,5,feb,1.7,1,170,2,failure,No
30391,34,management,single,tertiary,no,84,no,no,5,feb,3.85,1,-1,0,unknown,No
30392,29,management,single,tertiary,no,841,no,no,5,feb,3.62,1,-1,0,unknown,No
30396,56,blue-collar,married,secondary,no,121,no,no,5,feb,2.52,1,-1,0,unknown,No
30397,36,unemployed,married,primary,no,646,no,no,5,feb,2.47,2,-1,0,unknown,No
30399,29,blue-collar,single,secondary,no,228,no,no,5,feb,5.92,1,-1,0,unknown,No
30400,33,technician,single,secondary,no,6106,no,no,5,feb,5.75,1,-1,0,unknown,No
30401,40,self-employed,single,tertiary,no,265,no,no,5,feb,2.02,3,-1,0,unknown,No
30402,27,management,single,tertiary,no,0,yes,no,5,feb,3.27,1,-1,0,unknown,No
30403,35,management,single,tertiary,no,995,no,no,5,feb,0.65,1,-1,0,unknown,No
30404,47,unemployed,divorced,secondary,no,947,no,no,5,feb,2.07,2,-1,0,unknown,No
30406,40,services,married,secondary,no,-212,yes,yes,5,feb,1.18,1,258,1,failure,No
30407,41,technician,single,secondary,no,618,no,no,5,feb,17.6,1,-1,0,unknown,No
30408,41,admin.,divorced,secondary,no,110,yes,yes,5,feb,1.27,2,-1,0,unknown,No
30409,33,services,single,secondary,no,406,yes,no,5,feb,1.02,1,275,1,failure,No
30410,33,management,married,tertiary,no,184,no,no,5,feb,1.88,1,-1,0,unknown,No
30411,57,management,divorced,tertiary,no,442,no,no,5,feb,0.68,1,253,3,failure,No
30412,33,services,single,secondary,no,3358,yes,no,5,feb,8.37,2,-1,0,unknown,No
30413,34,services,divorced,secondary,no,1281,no,no,5,feb,3.95,1,-1,0,unknown,No
30414,53,management,married,tertiary,no,1624,no,no,5,feb,2.63,3,-1,0,unknown,Yes
30416,54,housemaid,divorced,primary,no,2253,yes,no,5,feb,4.43,1,196,1,failure,No
30417,32,admin.,married,secondary,no,1661,yes,no,5,feb,1.27,1,209,2,failure,No
30418,31,admin.,married,secondary,no,0,yes,no,5,feb,1.17,4,-1,0,unknown,No
30419,52,unemployed,married,secondary,no,-307,no,no,5,feb,4.53,1,-1,0,unknown,No
30420,40,services,married,secondary,no,-38,yes,yes,5,feb,2.02,1,-1,0,unknown,No
30421,32,services,married,secondary,no,182,no,no,5,feb,4.62,1,169,2,failure,No
30422,33,blue-collar,married,primary,no,28,no,yes,5,feb,2.4,2,-1,0,unknown,No
30423,28,technician,single,secondary,no,440,no,yes,5,feb,2.95,2,-1,0,unknown,No
30424,46,services,married,tertiary,no,-780,no,yes,5,feb,2.13,1,-1,0,unknown,No
30425,47,technician,single,secondary,no,58,no,no,5,feb,0.55,1,-1,0,unknown,No
30427,46,management,married,tertiary,no,222,no,no,5,feb,1.53,1,-1,0,unknown,No
30428,31,admin.,single,tertiary,no,541,no,no,5,feb,1.67,1,-1,0,unknown,No
30429,38,entrepreneur,married,tertiary,no,228,yes,no,5,feb,1.75,1,-1,0,unknown,No
30430,31,blue-collar,single,secondary,no,573,yes,no,5,feb,0.97,1,269,2,failure,No
30431,35,admin.,single,secondary,no,1087,no,no,5,feb,1.83,1,-1,0,unknown,No
